3.73,5.87,4.01,4.23,4.57,3.82,4.90,,,,,,,,,,,,
3.88,6.44,3.74,5.48,3.38,4.06,3.91,,,,,,,,,,,,
4.41,4.44,3.22,4.47,4.38,3.54,3.94,,,,,,,,,,,,
3.69,5.58,3.49,4.40,5.70,4.52,4.62,,,,,,,,,,,,
2.46,4.16,2.26,3.50,4.05,2.52,2.94,,,,,,,,,,,,
6.10,6.64,5.46,7.65,7.95,5.15,5.98,,,,,,,,,,,,
4.08,4.79,3.67,3.76,3.87,3.38,4.10,,,,,,,,,,,,
3.02,3.68,3.94,3.32,4.97,3.03,3.19,,,,,,,,,,,,
4.26,7.76,4.72,4.76,5.00,4.80,5.47,,,,,,,,,,,,
4.88,3.99,5.36,4.26,6.53,4.82,5.21,,,,,,,,,,,,
4.62,3.53,6.61,3.95,6.38,5.17,4.65,,,,,,,,,,,,
5.28,5.28,5.76,5.23,5.46,6.55,5.51,,,,,,,,,,,,
4.12,4.34,5.38,3.59,6.75,5.60,4.00,,,,,,,,,,,,
6.16,5.68,6.45,6.33,7.26,6.11,6.03,,,,,,,,,,,,
5.93,6.89,5.23,6.19,6.97,4.82,5.56,,,,,,,,,,,,
5.89,5.99,4.61,5.04,7.78,6.14,5.92,,,,,,,,,,,,
5.76,5.96,4.71,5.35,6.26,4.18,5.17,,,,,,,,,,,,
5.49,6.25,5.84,5.81,6.83,4.57,5.75,,,,,,,,,,,,
5.29,6.42,6.14,5.08,5.26,3.74,4.79,,,,,,,,,,,,
6.99,8.54,7.00,6.73,5.74,5.87,6.00,,,,,,,,,,,,
5.84,6.40,5.06,5.86,6.36,5.47,5.43,,,,,,,,,,,,
6.06,6.57,5.29,5.59,6.14,4.77,4.94,,,,,,,,,,,,
5.87,6.32,4.96,6.10,6.54,5.96,5.88,,,,,,,,,,,,
5.77,7.07,5.53,5.95,5.58,4.99,6.01,,,,,,,,,,,,
6.14,6.70,5.41,5.67,6.23,5.15,5.20,,,,,,,,,,,,
6.32,7.07,5.22,5.72,6.45,5.65,4.41,,,,,,,,,,,,
6.75,6.91,8.41,6.12,6.47,5.65,5.34,,,,,,,,,,,,
8.26,5.90,5.52,5.98,6.35,5.18,5.91,,,,,,,,,,,,
4.83,6.62,5.45,5.99,5.47,4.95,5.42,,,,,,,,,,,,
4.98,7.28,5.19,6.05,5.97,5.27,5.60,,,,,,,,,,,,
6.40,7.09,5.01,5.33,4.50,5.07,5.60,,,,,,,,,,,,
6.51,6.71,5.95,5.93,7.26,5.57,6.93,,,,,,,,,,,,
5.71,6.49,5.31,5.51,5.85,5.24,6.36,,,,,,,,,,,,
4.57,5.31,4.48,4.80,4.26,3.35,4.06,,,,,,,,,,,,
6.43,7.98,7.56,6.25,6.58,5.43,5.53,,,,,,,,,,,,
7.13,8.14,6.98,6.80,7.16,6.32,6.76,,,,,,,,,,,,
6.02,7.66,8.06,6.68,7.52,5.86,6.22,,,,,,,,,,,,
6.96,6.46,6.04,6.57,7.11,4.73,5.52,,,,,,,,,,,,
7.17,6.98,7.73,6.33,7.04,5.79,6.32,,,,,,,,,,,,
5.73,6.74,6.31,5.94,6.02,5.20,5.49,,,,,,,,,,,,
7.34,11.92,8.80,5.78,6.79,5.05,6.78,,,,,,,,,,,,
5.41,6.57,5.40,6.25,6.77,4.74,5.49,,,,,,,,,,,,
6.10,7.28,5.35,6.20,6.63,5.96,5.17,,,,,,,,,,,,
5.61,7.17,4.99,6.35,6.51,5.13,4.63,,,,,,,,,,,,
4.32,6.17,3.76,5.21,5.58,4.31,4.76,,,,,,,,,,,,
5.17,8.14,4.99,6.24,5.52,5.36,5.47,,,,,,,,,,,,
5.44,5.61,4.68,3.88,6.56,4.79,5.22,,,,,,,,,,,,
4.77,5.59,4.44,5.38,6.84,4.45,5.03,,,,,,,,,,,,
8.10,9.39,7.71,5.18,3.32,5.78,5.53,,,,,,,,,,,,
4.35,5.19,3.88,4.72,5.73,5.39,4.62,,,,,,,,,,,,
6.19,6.65,5.68,6.19,6.56,4.90,5.36,,,,,,,,,,,,
6.45,7.36,5.53,5.60,6.74,5.48,6.50,,,,,,,,,,,,
5.18,7.44,5.16,6.18,6.19,5.60,4.50,,,,,,,,,,,,
6.81,8.29,6.15,7.12,8.25,7.29,6.96,,,,,,,,,,,,
6.52,7.46,5.58,7.04,6.31,5.05,5.89,,,,,,,,,,,,
5.61,6.56,6.18,5.87,6.09,4.46,5.33,,,,,,,,,,,,
7.09,8.46,6.64,6.93,7.18,6.47,7.17,,,,,,,,,,,,
8.29,7.76,6.15,5.90,6.51,4.95,5.27,,,,,,,,,,,,
5.71,7.20,6.18,5.78,6.04,5.55,5.34,,,,,,,,,,,,
6.13,6.77,5.43,7.00,6.47,6.36,6.40,,,,,,,,,,,,
6.64,7.80,6.36,6.75,6.70,6.52,5.88,,,,,,,,,,,,
5.92,7.56,5.21,6.45,5.40,6.09,5.84,,,,,,,,,,,,
4.23,6.75,4.40,4.76,6.19,4.74,5.11,,,,,,,,,,,,
5.33,7.42,4.99,6.53,7.08,5.31,5.63,,,,,,,,,,,,
5.71,6.47,4.88,5.65,6.10,4.99,5.83,,,,,,,,,,,,
6.83,7.20,4.99,5.92,6.25,5.02,4.88,,,,,,,,,,,,
5.09,7.31,4.79,5.89,6.37,5.89,4.67,,,,,,,,,,,,
7.13,7.05,6.53,6.61,7.89,5.77,6.45,,,,,,,,,,,,
8.27,9.50,7.64,6.23,5.97,8.23,6.75,,,,,,,,,,,,
5.86,6.58,5.23,5.59,5.76,5.47,5.16,,,,,,,,,,,,
8.06,7.31,7.80,5.42,9.28,5.00,4.96,,,,,,,,,,,,
5.65,7.81,5.30,6.19,6.33,5.43,5.29,,,,,,,,,,,,
6.59,6.00,4.38,5.53,6.33,4.32,4.63,,,,,,,,,,,,
5.96,7.26,8.29,6.16,7.13,5.87,5.81,,,,,,,,,,,,
5.97,7.17,5.92,6.67,6.11,5.95,6.73,,,,,,,,,,,,
6.33,6.65,5.06,6.24,5.99,5.40,5.58,,,,,,,,,,,,
5.06,6.06,4.93,5.07,5.88,5.00,5.06,,,,,,,,,,,,
6.72,6.78,6.11,6.16,6.91,6.41,6.47,,,,,,,,,,,,
6.03,7.95,8.71,7.24,7.55,5.50,6.01,,,,,,,,,,,,
5.67,5.76,7.05,5.69,6.36,4.24,5.07,,,,,,,,,,,,
5.86,6.68,6.05,5.93,6.40,6.51,5.78,,,,,,,,,,,,
7.12,8.10,5.87,6.83,7.67,5.80,6.87,,,,,,,,,,,,
5.00,5.92,3.72,4.73,6.26,3.71,4.00,,,,,,,,,,,,
4.66,4.67,3.59,4.17,5.50,3.73,3.43,,,,,,,,,,,,
7.67,8.73,6.09,7.12,7.28,7.36,7.30,,,,,,,,,,,,
5.37,6.68,4.53,5.79,5.94,5.85,5.49,,,,,,,,,,,,
4.84,6.09,4.20,5.27,5.55,4.59,4.69,,,,,,,,,,,,
7.35,6.61,8.30,8.10,8.09,7.12,6.66,,,,,,,,,,,,
5.39,5.95,4.94,5.34,6.49,4.49,5.05,,,,,,,,,,,,
6.36,7.51,4.58,6.01,7.46,5.61,4.51,,,,,,,,,,,,
5.64,5.27,4.32,6.44,6.67,3.97,3.97,,,,,,,,,,,,
5.79,7.81,5.52,5.18,6.01,5.20,5.57,,,,,,,,,,,,
6.32,5.61,4.85,5.02,5.31,4.37,4.04,,,,,,,,,,,,
5.84,5.32,4.20,4.35,6.14,4.42,4.68,,,,,,,,,,,,
6.20,8.31,6.16,7.84,6.26,5.79,5.87,,,,,,,,,,,,
5.67,7.34,5.74,6.44,6.25,5.06,5.46,,,,,,,,,,,,
6.93,7.26,6.37,7.52,8.07,5.72,6.21,,,,,,,,,,,,
6.74,5.51,4.57,5.56,6.76,5.40,6.24,,,,,,,,,,,,
5.32,5.09,4.45,4.58,6.74,4.34,5.24,,,,,,,,,,,,
5.94,7.74,5.24,5.60,6.22,6.74,6.15,,,,,,,,,,,,
6.45,6.26,5.93,5.12,6.10,5.54,4.91,,,,,,,,,,,,
4.60,5.20,3.13,5.08,4.98,3.40,3.75,,,,,,,,,,,,
5.69,5.53,3.98,5.13,5.53,5.49,4.91,,,,,,,,,,,,
6.05,6.74,5.40,5.08,6.14,5.76,4.28,,,,,,,,,,,,
3.70,4.80,4.73,3.49,5.30,5.65,4.59,,,,,,,,,,,,
5.25,7.43,5.40,6.21,7.16,5.27,5.08,,,,,,,,,,,,
5.22,6.39,6.62,5.11,6.44,6.54,5.30,,,,,,,,,,,,
5.09,6.60,4.75,6.13,5.83,4.83,4.33,,,,,,,,,,,,
6.91,7.62,7.20,8.22,7.11,5.26,6.41,,,,,,,,,,,,
5.95,7.49,5.38,5.83,6.10,4.05,4.47,,,,,,,,,,,,
4.50,5.87,4.17,4.74,5.45,4.69,4.10,,,,,,,,,,,,
6.45,7.40,6.34,6.44,6.93,5.47,6.10,,,,,,,,,,,,
4.22,6.60,4.12,4.70,4.77,4.83,4.42,,,,,,,,,,,,
5.84,7.36,7.21,6.35,6.17,5.45,5.32,,,,,,,,,,,,
5.14,6.77,4.91,5.33,6.55,4.70,4.77,,,,,,,,,,,,
5.26,6.04,4.82,4.84,5.37,5.79,6.31,,,,,,,,,,,,
5.72,8.05,5.68,6.55,7.31,5.62,5.66,,,,,,,,,,,,
5.32,5.77,5.35,5.45,5.75,5.15,5.73,,,,,,,,,,,,
5.87,7.71,5.32,6.45,6.85,4.79,5.37,,,,,,,,,,,,
5.78,8.89,6.77,7.29,7.00,6.21,5.22,,,,,,,,,,,,
6.94,7.25,6.20,6.46,7.24,5.91,6.52,,,,,,,,,,,,
9.07,11.96,8.92,8.89,9.96,9.64,10.88,,,,,,,,,,,,
5.75,7.06,6.50,6.25,7.34,4.94,5.22,,,,,,,,,,,,
4.93,7.02,4.73,6.53,6.62,5.19,4.99,,,,,,,,,,,,
4.26,5.24,3.61,4.46,4.90,4.55,4.92,,,,,,,,,,,,
5.97,7.15,5.69,6.15,6.59,5.29,6.33,,,,,,,,,,,,
5.13,6.07,4.71,5.03,6.72,5.17,5.29,,,,,,,,,,,,
6.10,8.27,6.13,6.10,6.35,5.77,6.16,,,,,,,,,,,,
4.72,6.26,4.88,6.07,6.44,4.35,4.75,,,,,,,,,,,,
7.11,8.42,5.97,6.76,6.93,6.33,5.82,,,,,,,,,,,,
5.42,6.54,4.61,5.02,5.35,4.47,4.18,,,,,,,,,,,,
5.93,6.92,4.70,5.95,7.95,4.97,5.82,,,,,,,,,,,,
6.41,8.06,5.95,7.05,7.47,6.21,6.27,,,,,,,,,,,,
7.44,7.65,6.98,6.87,6.01,6.70,6.09,,,,,,,,,,,,
5.20,6.46,5.93,5.34,5.92,5.01,5.60,,,,,,,,,,,,
5.89,8.06,6.00,6.68,7.98,6.14,6.08,,,,,,,,,,,,
5.23,7.20,4.35,5.59,5.86,4.95,5.12,,,,,,,,,,,,
6.76,7.98,5.89,5.87,6.33,6.06,6.06,,,,,,,,,,,,
6.17,7.41,6.15,6.48,6.73,5.85,6.75,,,,,,,,,,,,
6.09,7.74,6.72,6.33,5.90,5.48,6.09,,,,,,,,,,,,
6.34,8.26,8.50,7.43,7.27,5.39,5.77,,,,,,,,,,,,
5.70,6.52,5.29,5.78,6.28,5.53,5.39,,,,,,,,,,,,
4.87,5.06,3.96,3.98,5.10,4.09,5.02,,,,,,,,,,,,
6.43,8.63,5.54,6.52,7.10,5.65,6.18,,,,,,,,,,,,
5.89,6.52,4.58,5.41,6.00,4.25,5.18,,,,,,,,,,,,
1.00,4.50,2.57,6.75,10.50,5.78,2.79,,,,,,,,,,,,
7.06,7.95,6.40,6.58,6.07,5.23,6.72,,,,,,,,,,,,
5.45,6.28,5.02,5.38,6.94,5.01,5.29,,,,,,,,,,,,
5.18,7.09,4.72,6.17,6.25,5.01,5.23,,,,,,,,,,,,
6.17,7.74,5.42,6.57,6.74,4.60,5.92,,,,,,,,,,,,
5.93,8.46,5.39,6.85,7.20,5.06,6.24,,,,,,,,,,,,
6.83,8.49,8.73,7.60,7.77,5.39,5.92,,,,,,,,,,,,
7.12,8.39,6.36,7.36,6.03,6.13,6.57,,,,,,,,,,,,
6.11,6.60,5.37,6.18,6.53,4.76,4.39,,,,,,,,,,,,
6.33,7.76,5.18,5.84,6.43,5.78,5.04,,,,,,,,,,,,
8.21,7.41,7.82,7.33,7.23,6.14,5.64,,,,,,,,,,,,
6.31,9.33,8.02,7.68,6.92,5.78,5.10,,,,,,,,,,,,
5.22,6.31,4.68,6.26,5.80,5.19,5.31,,,,,,,,,,,,
6.25,6.80,5.56,5.96,6.31,6.22,5.77,,,,,,,,,,,,
6.53,8.75,5.01,6.79,7.90,6.06,5.81,,,,,,,,,,,,
5.89,6.60,5.10,5.54,5.77,4.94,4.77,,,,,,,,,,,,
5.35,6.17,4.42,5.39,4.92,5.93,4.49,,,,,,,,,,,,
6.31,7.39,5.43,6.76,7.19,6.81,5.79,,,,,,,,,,,,
5.92,7.06,5.64,5.93,5.93,4.59,5.98,,,,,,,,,,,,
6.69,7.95,4.99,6.79,6.70,4.89,5.68,,,,,,,,,,,,
5.54,6.93,5.00,5.82,6.49,4.75,4.97,,,,,,,,,,,,
6.14,7.71,5.97,6.39,7.02,5.42,6.04,,,,,,,,,,,,
7.76,7.07,6.50,6.08,5.22,6.78,5.72,,,,,,,,,,,,
8.15,5.92,5.43,4.63,5.34,6.66,5.88,,,,,,,,,,,,
5.67,7.66,5.45,5.91,6.07,7.56,6.06,,,,,,,,,,,,
6.50,6.30,5.29,6.03,5.15,5.39,5.08,,,,,,,,,,,,
6.51,6.69,5.18,5.99,5.83,6.12,5.93,,,,,,,,,,,,
7.87,6.78,6.41,5.78,5.94,6.49,5.69,,,,,,,,,,,,
6.02,6.17,5.11,6.53,7.95,5.16,6.54,,,,,,,,,,,,
6.59,6.56,5.24,6.53,5.69,5.77,4.39,,,,,,,,,,,,
6.04,6.32,5.06,5.52,5.86,5.19,4.96,,,,,,,,,,,,
5.65,6.17,4.40,5.43,6.06,5.55,5.57,,,,,,,,,,,,
6.61,6.25,5.21,6.56,7.03,6.39,7.23,,,,,,,,,,,,
6.65,6.66,5.08,5.32,4.62,5.18,3.85,,,,,,,,,,,,
7.11,7.22,6.78,6.56,6.69,8.11,7.73,,,,,,,,,,,,
8.37,8.08,6.71,6.53,6.28,8.13,7.06,,,,,,,,,,,,
7.59,7.45,6.60,6.28,5.30,8.15,6.23,,,,,,,,,,,,
9.17,7.36,6.93,6.09,4.76,7.98,5.39,,,,,,,,,,,,
6.80,7.67,5.89,5.91,5.70,5.66,6.46,,,,,,,,,,,,
5.24,6.13,5.20,5.75,4.85,5.76,5.50,,,,,,,,,,,,
5.01,6.38,4.24,4.78,3.58,4.52,4.09,,,,,,,,,,,,
7.33,7.58,6.34,7.64,6.69,5.72,6.04,,,,,,,,,,,,
8.17,8.66,6.23,6.85,5.75,7.90,5.76,,,,,,,,,,,,
7.69,8.57,6.54,7.44,7.71,6.90,6.45,,,,,,,,,,,,
8.32,10.06,6.36,7.49,6.34,7.67,7.10,,,,,,,,,,,,
7.28,7.10,4.97,5.79,5.79,7.00,4.11,,,,,,,,,,,,
8.86,7.53,5.93,6.34,6.45,6.11,6.53,,,,,,,,,,,,
9.82,7.61,7.49,6.58,6.85,6.81,6.23,,,,,,,,,,,,
5.52,6.94,4.88,6.36,6.05,5.25,5.03,,,,,,,,,,,,
4.89,6.16,4.68,4.33,4.07,5.39,4.99,,,,,,,,,,,,
6.52,6.50,5.54,5.97,5.62,5.02,6.95,,,,,,,,,,,,
6.79,7.17,6.09,6.67,6.14,6.23,6.43,,,,,,,,,,,,
8.35,8.52,5.86,7.51,7.69,6.66,6.64,,,,,,,,,,,,
9.41,8.77,6.64,7.30,6.52,8.44,6.36,,,,,,,,,,,,
6.11,7.06,5.58,6.50,5.36,6.28,6.00,,,,,,,,,,,,
6.23,7.38,5.09,5.74,4.31,5.60,5.31,,,,,,,,,,,,
7.44,6.55,5.61,5.96,4.54,6.49,4.95,,,,,,,,,,,,
5.55,6.33,4.99,5.68,4.91,4.96,5.25,,,,,,,,,,,,
8.20,8.65,5.92,6.85,6.34,7.55,5.79,,,,,,,,,,,,
7.86,8.00,6.79,6.52,5.53,7.72,5.35,,,,,,,,,,,,
7.80,8.18,5.89,7.10,6.69,7.66,6.73,,,,,,,,,,,,
9.36,7.33,6.14,6.19,6.99,7.53,5.89,,,,,,,,,,,,
8.31,7.31,8.16,7.33,7.62,5.59,6.00,,,,,,,,,,,,
5.65,6.28,4.64,5.38,4.80,4.54,4.18,,,,,,,,,,,,
7.89,7.95,5.77,6.38,5.61,5.91,6.45,,,,,,,,,,,,
6.55,6.44,6.28,5.74,5.48,5.59,6.10,,,,,,,,,,,,
7.54,8.00,5.32,6.41,5.41,7.00,4.41,,,,,,,,,,,,
8.86,8.25,7.23,7.40,6.75,7.77,6.22,,,,,,,,,,,,
8.23,7.75,6.61,6.44,6.47,7.07,6.61,,,,,,,,,,,,
5.97,7.13,5.11,5.83,5.00,5.39,5.83,,,,,,,,,,,,
4.95,5.95,4.38,5.94,5.20,3.92,4.87,,,,,,,,,,,,
7.49,6.84,5.98,6.46,5.71,5.55,5.76,,,,,,,,,,,,
6.27,9.72,5.46,8.16,8.14,7.17,6.29,,,,,,,,,,,,
6.14,6.13,5.27,5.66,5.24,6.08,5.51,,,,,,,,,,,,
6.79,6.08,4.00,4.93,4.57,4.76,5.53,,,,,,,,,,,,
7.07,7.48,5.90,6.65,7.37,7.11,5.79,,,,,,,,,,,,
5.43,5.86,4.76,5.32,4.73,5.70,5.24,,,,,,,,,,,,
6.49,6.22,4.81,5.05,4.55,4.39,4.73,,,,,,,,,,,,
7.75,7.49,5.13,5.68,4.02,8.65,5.84,,,,,,,,,,,,
7.64,7.19,4.83,5.96,5.61,5.73,4.11,,,,,,,,,,,,
7.52,7.62,6.05,5.75,5.86,7.20,7.70,,,,,,,,,,,,
7.47,6.92,5.02,6.45,5.78,6.29,5.74,,,,,,,,,,,,
7.03,6.47,4.83,4.66,5.46,4.60,4.42,,,,,,,,,,,,
6.89,5.00,5.19,5.81,6.62,6.33,5.10,,,,,,,,,,,,
6.62,6.77,4.60,5.66,4.77,5.45,5.34,,,,,,,,,,,,
7.85,8.43,5.91,6.75,5.51,7.51,6.25,,,,,,,,,,,,
7.49,7.93,5.74,6.89,7.72,6.93,6.31,,,,,,,,,,,,
6.68,6.46,6.34,6.26,5.32,4.30,5.56,,,,,,,,,,,,
7.97,7.41,6.35,6.14,5.52,7.21,6.02,,,,,,,,,,,,
7.79,8.00,5.94,6.76,5.76,6.57,6.57,,,,,,,,,,,,
7.31,7.17,7.26,6.20,6.47,6.49,5.59,,,,,,,,,,,,
7.46,7.27,5.33,6.96,7.80,7.88,7.03,,,,,,,,,,,,
5.19,6.00,4.06,4.36,7.09,5.76,4.94,,,,,,,,,,,,
6.82,6.46,4.81,5.29,4.75,5.04,4.65,,,,,,,,,,,,
5.86,6.96,4.65,6.23,7.00,4.94,3.95,,,,,,,,,,,,
5.45,6.84,4.95,5.91,5.90,4.78,4.01,,,,,,,,,,,,
6.01,6.45,6.53,5.78,6.77,5.48,5.95,,,,,,,,,,,,
6.74,7.19,6.08,7.13,6.96,5.51,6.96,,,,,,,,,,,,
8.21,9.37,7.50,7.67,6.99,9.22,5.72,,,,,,,,,,,,
9.98,8.27,8.74,8.88,9.32,9.54,10.01,,,,,,,,,,,,
12.67,11.06,9.19,8.05,9.59,12.73,8.55,,,,,,,,,,,,
6.71,8.83,7.15,6.65,5.76,5.94,5.91,,,,,,,,,,,,
11.94,11.31,9.25,8.38,8.74,11.69,6.61,,,,,,,,,,,,
9.12,8.61,7.08,6.98,7.21,8.62,7.06,,,,,,,,,,,,
11.97,10.18,9.29,7.61,8.44,10.79,8.03,,,,,,,,,,,,
8.66,8.43,5.86,6.67,5.36,10.92,5.72,,,,,,,,,,,,
8.97,9.37,6.95,7.51,7.29,9.99,8.25,,,,,,,,,,,,
9.81,9.13,7.23,6.39,5.40,7.54,5.74,,,,,,,,,,,,
12.83,11.68,9.82,9.95,9.91,12.53,12.42,,,,,,,,,,,,
7.08,6.80,7.27,6.76,7.21,7.17,6.83,,,,,,,,,,,,
7.64,8.70,7.01,6.50,6.12,7.25,5.88,,,,,,,,,,,,
11.81,9.61,9.47,8.27,10.29,11.65,8.09,,,,,,,,,,,,
9.68,9.01,7.76,7.20,6.04,8.47,6.94,,,,,,,,,,,,
9.53,9.30,7.60,8.04,8.95,9.64,8.15,,,,,,,,,,,,
10.36,10.29,9.40,8.19,6.61,10.35,7.58,,,,,,,,,,,,
8.94,9.21,7.10,6.67,7.85,9.72,7.00,,,,,,,,,,,,
8.52,8.60,7.70,7.12,6.57,8.61,6.36,,,,,,,,,,,,
10.88,10.62,8.48,7.51,6.99,10.06,7.29,,,,,,,,,,,,
10.44,11.65,9.00,9.63,9.33,10.05,7.69,,,,,,,,,,,,
8.31,9.53,9.47,7.02,9.75,9.88,8.11,,,,,,,,,,,,
9.78,8.96,9.59,7.71,7.60,10.12,9.51,,,,,,,,,,,,
6.98,7.14,5.97,5.92,4.22,7.11,5.01,,,,,,,,,,,,
9.22,9.24,7.51,8.60,7.45,9.36,8.50,,,,,,,,,,,,
8.79,8.78,7.10,6.76,6.19,8.80,8.26,,,,,,,,,,,,
10.01,10.01,7.66,7.10,7.46,11.06,7.16,,,,,,,,,,,,
10.28,9.20,7.71,7.86,7.16,9.73,7.49,,,,,,,,,,,,
8.34,8.59,6.20,6.79,6.82,8.75,6.96,,,,,,,,,,,,
9.79,8.84,8.65,7.35,8.75,11.41,9.38,,,,,,,,,,,,
10.62,9.58,8.91,8.56,7.41,8.60,7.94,,,,,,,,,,,,
9.62,10.31,8.02,8.65,7.82,10.33,7.97,,,,,,,,,,,,
7.43,8.42,7.64,7.79,7.84,8.38,5.36,,,,,,,,,,,,
8.90,10.35,7.02,7.64,8.77,10.13,8.33,,,,,,,,,,,,
8.61,7.25,7.44,6.51,6.73,9.26,6.96,,,,,,,,,,,,
9.99,8.51,8.50,7.06,7.39,7.58,6.65,,,,,,,,,,,,
9.23,8.86,7.41,7.87,6.48,8.42,6.57,,,,,,,,,,,,
9.44,8.40,6.92,6.57,8.00,7.27,5.88,,,,,,,,,,,,
11.27,10.39,9.94,8.38,9.36,8.91,8.95,,,,,,,,,,,,
8.52,9.23,6.86,7.08,6.67,8.77,6.17,,,,,,,,,,,,
9.71,10.12,7.35,7.57,6.14,7.27,5.96,,,,,,,,,,,,
8.41,9.03,8.37,7.78,6.75,10.26,7.48,,,,,,,,,,,,
10.53,10.82,7.11,7.50,7.28,10.20,7.04,,,,,,,,,,,,
8.50,9.46,6.66,7.50,6.25,10.96,8.73,,,,,,,,,,,,
7.64,7.37,6.03,6.78,6.34,7.07,6.04,,,,,,,,,,,,
9.15,9.24,7.93,8.07,7.06,9.28,7.33,,,,,,,,,,,,
9.48,7.97,7.11,7.07,6.62,8.02,5.81,,,,,,,,,,,,
10.72,8.44,10.36,10.50,11.07,11.33,10.22,,,,,,,,,,,,
9.23,7.72,6.98,6.97,6.60,8.33,6.53,,,,,,,,,,,,
8.31,8.40,7.75,7.45,7.76,9.03,8.66,,,,,,,,,,,,
8.38,8.81,7.45,7.19,5.83,9.34,5.73,,,,,,,,,,,,
8.18,9.38,7.27,8.09,7.45,9.08,7.49,,,,,,,,,,,,
9.58,8.20,6.70,7.54,7.40,8.88,7.32,,,,,,,,,,,,
11.81,11.89,6.66,8.72,9.27,11.71,7.69,,,,,,,,,,,,
8.89,8.73,7.29,7.75,7.11,10.05,8.86,,,,,,,,,,,,
6.85,7.35,8.14,6.43,9.02,10.65,8.03,,,,,,,,,,,,
8.42,8.55,8.31,7.10,6.26,8.39,6.62,,,,,,,,,,,,
10.15,8.93,8.15,6.86,7.14,9.37,6.96,,,,,,,,,,,,
10.27,7.96,7.96,7.57,5.99,9.09,6.03,,,,,,,,,,,,
11.90,11.13,10.61,9.56,9.11,11.58,10.25,,,,,,,,,,,,
9.11,9.00,7.58,7.77,6.01,10.15,7.34,,,,,,,,,,,,
12.92,15.01,10.17,11.98,13.10,14.78,14.64,,,,,,,,,,,,
8.68,10.28,7.69,7.55,7.28,8.40,8.33,,,,,,,,,,,,
8.23,8.13,6.78,7.20,6.28,9.20,7.63,,,,,,,,,,,,
8.38,7.74,6.29,7.09,5.42,7.94,7.44,,,,,,,,,,,,
7.52,8.45,8.83,7.12,7.01,10.38,7.68,,,,,,,,,,,,
10.73,10.27,8.01,7.84,8.73,12.18,9.88,,,,,,,,,,,,
8.16,7.34,6.46,7.06,6.32,7.10,7.07,,,,,,,,,,,,
9.46,9.54,8.39,7.97,8.03,10.57,8.66,,,,,,,,,,,,
10.60,7.52,9.53,7.77,7.64,9.52,7.44,,,,,,,,,,,,
10.09,10.11,8.27,9.18,11.07,11.62,9.57,,,,,,,,,,,,
12.32,10.55,9.43,10.69,11.51,10.55,8.89,,,,,,,,,,,,
10.72,10.34,8.46,7.55,7.89,10.88,7.22,,,,,,,,,,,,
8.73,9.30,6.97,7.76,6.86,10.38,8.51,,,,,,,,,,,,
8.80,8.60,6.88,6.95,6.45,9.72,6.52,,,,,,,,,,,,
11.68,11.04,8.84,9.02,8.81,11.59,8.19,,,,,,,,,,,,
8.37,8.84,6.04,7.33,6.73,8.80,5.26,,,,,,,,,,,,
8.35,7.72,6.33,5.55,5.15,7.94,5.67,,,,,,,,,,,,
10.16,11.50,8.99,7.79,7.20,11.37,8.11,,,,,,,,,,,,
9.99,11.16,8.08,8.28,9.03,11.37,6.73,,,,,,,,,,,,
9.87,6.79,7.22,8.33,8.39,9.04,8.01,,,,,,,,,,,,
7.83,7.65,6.77,7.22,5.72,7.75,7.04,,,,,,,,,,,,
11.81,12.07,11.50,11.52,11.61,11.55,12.53,,,,,,,,,,,,
9.10,9.32,6.81,7.91,6.78,6.68,6.91,,,,,,,,,,,,
8.81,8.91,6.58,6.96,6.88,9.05,7.21,,,,,,,,,,,,
10.29,10.15,6.82,7.96,6.25,9.16,5.94,,,,,,,,,,,,
8.97,9.29,7.66,8.43,7.16,8.16,8.14,,,,,,,,,,,,
11.02,9.29,7.17,7.60,6.00,9.14,7.36,,,,,,,,,,,,
9.79,10.25,6.60,7.77,6.06,9.68,8.82,,,,,,,,,,,,
8.10,5.74,6.40,6.21,9.63,7.84,8.88,,,,,,,,,,,,
9.59,9.46,7.40,7.71,6.05,7.94,6.68,,,,,,,,,,,,
11.20,8.21,7.62,7.30,7.28,9.64,8.91,,,,,,,,,,,,
7.20,7.37,6.99,6.93,7.50,6.23,6.95,,,,,,,,,,,,
9.24,7.89,7.58,8.06,9.60,7.83,8.81,,,,,,,,,,,,
5.45,5.60,5.03,4.43,5.42,5.24,4.47,,,,,,,,,,,,
6.36,6.86,5.54,6.99,5.60,8.48,5.23,,,,,,,,,,,,
9.34,7.97,6.00,6.91,6.24,7.34,5.82,,,,,,,,,,,,
10.71,7.95,8.21,8.34,7.97,7.12,6.76,,,,,,,,,,,,
4.24,6.68,5.88,6.53,6.52,6.08,6.92,,,,,,,,,,,,
8.74,9.26,8.42,7.69,7.44,9.21,7.96,,,,,,,,,,,,
7.14,6.83,5.92,4.79,6.74,6.61,5.94,,,,,,,,,,,,
9.08,7.82,5.85,5.93,4.02,6.40,5.85,,,,,,,,,,,,
7.26,6.23,5.02,5.67,5.59,6.93,6.18,,,,,,,,,,,,
5.75,5.41,5.54,4.52,7.34,7.48,4.83,,,,,,,,,,,,
7.47,11.54,8.78,5.91,8.17,6.15,2.70,,,,,,,,,,,,
10.07,9.22,7.13,6.56,4.83,10.21,5.96,,,,,,,,,,,,
10.60,10.91,7.37,8.27,7.57,10.11,5.37,,,,,,,,,,,,
